PV MassSpec-24.10.00
EXPORTED RUN DATA
Run Path and Name: C:\Pfeiffer Vacuum\data\005-16-2025\5%methaneinar.isi
05/16/2025 11:22:37
SensorID:  RGA PrismaPro A 200 47505932
72 Bins
284 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	Analog_1	1_amu	2_amu	3_amu	4_amu	5_amu	6_amu	7_amu	8_amu	9_amu	10_amu	11_amu	12_amu	13_amu	14_amu	15_amu	16_amu	17_amu	18_amu	19_amu	20_amu	21_amu	22_amu	23_amu	24_amu	25_amu	26_amu	27_amu	28_amu	29_amu	30_amu	31_amu	32_amu	33_amu	34_amu	35_amu	36_amu	37_amu	38_amu	39_amu	40_amu	41_amu	42_amu	43_amu	44_amu	45_amu	46_amu	47_amu	48_amu	49_amu	50_amu	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11
1387.374	1747388745.104	05/16/2025_11:45:45.104	1	3	3.631311847e-05	6.820809631e-06	0.01000000071	1.415250566e-13	1.000271133e-11	4.999999912e-15	4.999999912e-15	1.548107616e-13	7.165559921e-14	4.999999912e-15	4.164325677e-14	1.354079202e-13	4.999999912e-15	4.999999912e-15	6.68437224e-12	2.021526696e-11	4.129677156e-11	2.171347407e-10	2.605810567e-10	3.391283998e-12	4.683677925e-12	3.834236314e-12	6.101306682e-10	4.999999912e-15	4.999999912e-15	1.35200797e-13	1.057954316e-14	4.999999912e-15	1.301684997e-14	1.820194115e-13	1.852140316e-11	4.999999912e-15	2.050702815e-13	5.972394075e-14	6.641124282e-13	4.999999912e-15	1.585384113e-13	4.999999912e-15	1.328433023e-11	3.127275457e-14	2.517771798e-12	5.645173998e-13	3.391204872e-09	1.440739075e-13	4.999999912e-15	4.999999912e-15	8.780873435e-14	1.39215191e-13	4.999999912e-15	4.999999912e-15	6.78483013e-14	1.045210874e-14	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1396.393	1747388754.123	05/16/2025_11:45:54.123	1	3	3.628478953e-05	6.841757568e-06	0.0120000001	1.224706643e-13	9.686272617e-12	4.999999912e-15	1.628853302e-13	1.607343951e-14	4.999999912e-15	1.551588854e-14	1.097903032e-13	4.999999912e-15	4.999999912e-15	6.633295936e-14	6.632804115e-12	1.954100423e-11	4.121082642e-11	2.157369561e-10	2.597489723e-10	3.377056013e-12	4.814015939e-12	3.779068204e-12	6.13255946e-10	4.999999912e-15	9.204413626e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	6.451692072e-14	4.999999912e-15	1.822411146e-11	2.791751476e-13	5.032318285e-14	4.999999912e-15	5.850333239e-13	1.379069385e-13	4.999999912e-15	4.999999912e-15	1.338207496e-11	1.042147529e-13	2.337664133e-12	4.765333093e-13	3.363559209e-09	8.888946708e-15	4.999999912e-15	4.999999912e-15	1.303241911e-13	4.999999912e-15	4.999999912e-15	4.173684374e-14	1.391972746e-13	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1405.412	1747388763.142	05/16/2025_11:46:03.142	1	3	3.627362094e-05	6.722180842e-06	0.01400000043	4.999999912e-15	9.801127791e-12	1.701654226e-13	3.122296936e-14	4.999999912e-15	4.999999912e-15	1.860477375e-13	4.999999912e-15	4.999999912e-15	6.810117113e-14	7.316695671e-14	6.325369482e-12	1.9781057e-11	4.134882367e-11	2.171217511e-10	2.624818696e-10	3.421644695e-12	4.815545532e-12	3.67254404e-12	6.112365059e-10	9.908525687e-14	1.736377562e-14	4.999999912e-15	4.999999912e-15	1.563699528e-13	4.999999912e-15	4.999999912e-15	1.840778398e-11	2.25267694e-13	4.999999912e-15	4.999999912e-15	8.779083146e-13	4.999999912e-15	4.999999912e-15	9.105648229e-14	1.34142376e-11	4.999999912e-15	2.322227913e-12	7.838889043e-13	3.347493394e-09	4.999999912e-15	4.999999912e-15	1.448046869e-13	4.999999912e-15	4.999999912e-15	7.122348365e-14	8.052667013e-14	4.999999912e-15	4.999999912e-15	1.204156675e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1414.431	1747388772.161	05/16/2025_11:46:12.161	1	3	3.629825369e-05	6.737660442e-06	0.01400000043	4.999999912e-15	1.008011816e-11	1.928857464e-13	4.999999912e-15	6.344127697e-15	1.868800796e-13	4.999999912e-15	4.999999912e-15	1.301688791e-13	1.182850205e-13	4.999999912e-15	6.478509569e-12	2.019159666e-11	4.163217687e-11	2.185664982e-10	2.612796923e-10	3.517293011e-12	4.866859953e-12	3.74504594e-12	6.12574047e-10	1.27958218e-14	4.999999912e-15	4.999999912e-15	1.459715595e-13	4.999999912e-15	4.999999912e-15	9.771924345e-14	1.849067253e-11	4.999999912e-15	7.906508429e-14	1.939052488e-13	8.405721865e-13	4.999999912e-15	4.999999912e-15	2.088955094e-13	1.332976438e-11	4.999999912e-15	2.542449975e-12	6.619001137e-13	3.364059253e-09	4.999999912e-15	1.131555177e-13	4.999999912e-15	4.999999912e-15	5.528142912e-14	9.236672706e-14	4.999999912e-15	4.999999912e-15	1.563420617e-13	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1423.45	1747388781.180	05/16/2025_11:46:21.180	1	3	3.639343413e-05	6.786908671e-06	0.0120000001	1.840624278e-13	1.019503839e-11	4.999999912e-15	4.999999912e-15	1.447309612e-13	4.999999912e-15	4.999999912e-15	1.166780702e-13	1.009391071e-13	4.999999912e-15	4.999999912e-15	6.911953648e-12	2.01538751e-11	4.152225438e-11	2.202651395e-10	2.615563044e-10	3.409384537e-12	4.677771191e-12	3.942453568e-12	6.147375387e-10	4.999999912e-15	4.999999912e-15	1.494462919e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.65949909e-13	1.832884192e-11	5.762514896e-14	2.146004728e-13	2.296122683e-14	5.330274525e-13	4.999999912e-15	1.188764256e-13	4.999999912e-15	1.327251416e-11	5.781630735e-14	2.461750205e-12	4.101744443e-13	3.359108103e-09	1.501153802e-13	4.999999912e-15	4.999999912e-15	1.628276236e-13	1.029144557e-13	4.999999912e-15	4.999999912e-15	1.010028446e-13	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1432.469	1747388790.199	05/16/2025_11:46:30.199	1	3	3.631994696e-05	6.794708042e-06	0.0120000001	1.327715065e-13	9.630081454e-12	8.532528796e-15	1.701275839e-13	1.445853393e-14	4.999999912e-15	5.840332829e-15	1.248064152e-13	4.999999912e-15	4.999999912e-15	1.328670789e-13	6.768985112e-12	1.961394415e-11	4.168341713e-11	2.19024146e-10	2.616522277e-10	3.224869807e-12	4.794224913e-12	3.95158602e-12	6.127125474e-10	4.999999912e-15	1.118711718e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.371044662e-13	4.999999912e-15	1.825144029e-11	2.542067305e-13	1.167935648e-13	4.999999912e-15	6.37294037e-13	3.593232347e-14	4.999999912e-15	4.999999912e-15	1.355234588e-11	1.057221327e-13	2.272376731e-12	5.177226378e-13	3.396655401e-09	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.421953968e-13	4.999999912e-15	4.999999912e-15	2.353870001e-14	1.534168842e-13	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1441.488	1747388799.218	05/16/2025_11:46:39.218	1	3	3.627836486e-05	6.868032415e-06	0.01600000076	4.999999912e-15	9.79625929e-12	2.451703662e-13	1.315727312e-13	4.999999912e-15	3.304497789e-14	1.479966459e-13	4.999999912e-15	4.999999912e-15	6.522380021e-14	6.968424861e-14	6.5044619e-12	1.962658855e-11	4.170119805e-11	2.177113767e-10	2.605621552e-10	3.506845205e-12	4.883334188e-12	3.777975328e-12	6.12402129e-10	2.050742795e-13	7.238208242e-15	4.999999912e-15	4.999999912e-15	1.684349952e-13	4.999999912e-15	4.999999912e-15	1.843446056e-11	1.960100512e-13	4.999999912e-15	4.999999912e-15	8.736133019e-13	2.51861032e-13	4.999999912e-15	6.860099511e-14	1.34538769e-11	4.999999912e-15	2.328940643e-12	6.508306806e-13	3.360988376e-09	4.999999912e-15	1.897870153e-14	1.396333814e-13	4.999999912e-15	4.999999912e-15	6.833018851e-14	3.669297938e-14	4.999999912e-15	2.987490626e-14	8.733482958e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1450.507	1747388808.237	05/16/2025_11:46:48.237	1	3	3.622814256e-05	6.881195986e-06	0.01600000076	4.999999912e-15	9.967484303e-12	2.118365975e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	4.999999912e-15	4.999999912e-15	4.729447763e-14	1.102343518e-13	4.999999912e-15	6.452919796e-12	2.027702138e-11	4.191012468e-11	2.178734693e-10	2.621644013e-10	3.647594813e-12	4.684756923e-12	3.647356289e-12	6.064092561e-10	2.078675773e-14	4.999999912e-15	4.999999912e-15	1.546793563e-13	4.999999912e-15	4.999999912e-15	6.563003044e-14	1.84037386e-11	4.999999912e-15	4.999999912e-15	1.19537545e-13	7.306803817e-13	4.999999912e-15	2.360638811e-14	1.78431136e-13	1.338361713e-11	4.999999912e-15	2.561114081e-12	6.431762675e-13	3.359055922e-09	3.260691278e-14	2.109126404e-13	4.999999912e-15	4.999999912e-15	6.808326824e-14	1.172276523e-13	4.999999912e-15	4.999999912e-15	1.038144925e-13	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1459.526	1747388817.256	05/16/2025_11:46:57.256	1	3	3.623348675e-05	6.934149951e-06	0.0120000001	9.214569212e-14	9.861797143e-12	4.999999912e-15	5.215073436e-15	8.89437585e-14	4.999999912e-15	4.999999912e-15	1.202304993e-13	9.926646094e-14	4.999999912e-15	4.999999912e-15	6.768949116e-12	1.97885007e-11	4.167986095e-11	2.167322016e-10	2.606984073e-10	3.356846918e-12	4.554010814e-12	3.870497239e-12	6.09908346e-10	4.999999912e-15	4.999999912e-15	1.216482834e-13	4.999999912e-15	4.999999912e-15	7.291804422e-14	8.327263575e-14	1.810785723e-11	6.245196959e-14	2.038157647e-13	4.999999912e-15	6.578557686e-13	2.656142179e-14	1.575547283e-13	4.999999912e-15	1.336592729e-11	1.377058325e-13	2.457114156e-12	3.823923058e-13	3.389436287e-09	1.577458731e-13	4.999999912e-15	4.999999912e-15	1.404139256e-13	9.375463459e-14	4.999999912e-15	4.999999912e-15	1.912206694e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1468.545	1747388826.275	05/16/2025_11:47:06.275	1	3	3.633123924e-05	6.833889984e-06	0.01400000043	1.697671273e-13	9.772406842e-12	5.464023873e-14	2.166494929e-13	4.999999912e-15	4.999999912e-15	1.051864758e-13	1.660713803e-13	4.999999912e-15	4.999999912e-15	1.606232644e-13	6.647014536e-12	1.953770826e-11	4.143492147e-11	2.172277219e-10	2.604650662e-10	3.295891988e-12	4.952687566e-12	3.84253393e-12	6.065030145e-10	4.999999912e-15	2.069480248e-13	4.999999912e-15	4.999999912e-15	6.102820885e-14	5.448094233e-14	4.999999912e-15	1.806321759e-11	3.210394732e-13	5.226664913e-14	4.999999912e-15	7.909300385e-13	1.25417729e-13	4.999999912e-15	4.999999912e-15	1.36278766e-11	8.160991685e-14	2.322721659e-12	5.748857878e-13	3.352449429e-09	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.782738318e-13	4.999999912e-15	4.999999912e-15	2.165379285e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1477.564	1747388835.294	05/16/2025_11:47:15.294	1	3	3.633521555e-05	6.860133908e-06	0.0120000001	4.999999912e-15	9.667659902e-12	3.511892383e-13	2.575297289e-14	4.999999912e-15	1.125242816e-13	1.629908773e-13	4.999999912e-15	4.999999912e-15	1.476979888e-13	6.288606382e-14	6.518373081e-12	1.975398664e-11	4.18525492e-11	2.193893817e-10	2.616917794e-10	3.523400105e-12	4.865814349e-12	3.547836937e-12	6.106871675e-10	1.421383627e-13	4.999999912e-15	4.999999912e-15	1.42673552e-14	1.590720557e-13	4.999999912e-15	4.999999912e-15	1.845579418e-11	1.786979581e-13	4.999999912e-15	2.519542192e-14	9.005868967e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.35353161e-11	4.999999912e-15	2.418678972e-12	7.095689596e-13	3.351070532e-09	4.999999912e-15	6.564197021e-14	1.226717838e-13	4.999999912e-15	4.999999912e-15	1.118870689e-13	1.926941679e-14	4.999999912e-15	4.999999912e-15	1.666866515e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1486.583	1747388844.313	05/16/2025_11:47:24.313	1	3	3.628349805e-05	6.76872105e-06	0.0120000001	4.999999912e-15	9.817356997e-12	9.866709365e-14	4.999999912e-15	8.61300709e-14	2.347261654e-13	4.999999912e-15	4.999999912e-15	1.794168384e-13	3.290758914e-14	4.999999912e-15	6.592831749e-12	1.973265648e-11	4.137892806e-11	2.166705565e-10	2.580018976e-10	3.453659884e-12	4.505637183e-12	3.731672523e-12	6.072629066e-10	4.340552576e-14	4.999999912e-15	2.820819614e-14	1.218294671e-13	4.999999912e-15	4.999999912e-15	1.194718153e-13	1.807951011e-11	4.999999912e-15	8.305558525e-14	1.238048021e-13	6.479692542e-13	4.999999912e-15	1.407544328e-13	1.411367767e-13	1.332148888e-11	2.924365665e-14	2.7813459e-12	5.272348855e-13	3.386231073e-09	8.509463072e-14	1.14852084e-13	4.999999912e-15	4.999999912e-15	1.403721161e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.57130629e-13	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1495.602	1747388853.332	05/16/2025_11:47:33.332	1	3	3.622452277e-05	6.797319202e-06	0.01000000071	1.409655135e-13	9.814446131e-12	4.999999912e-15	7.205183444e-14	1.004233724e-13	4.999999912e-15	4.999999912e-15	8.388792048e-14	6.415052138e-14	4.999999912e-15	3.136634832e-14	6.693992149e-12	1.958768044e-11	4.173379697e-11	2.187916376e-10	2.604872151e-10	3.42578613e-12	4.742936079e-12	3.905728605e-12	6.094927896e-10	4.999999912e-15	4.999999912e-15	8.565615936e-14	4.999999912e-15	4.999999912e-15	1.744187341e-13	3.047425322e-14	1.772213799e-11	1.322039673e-13	1.322995126e-13	4.999999912e-15	5.898283164e-13	7.679902721e-14	4.999999912e-15	4.999999912e-15	1.357635705e-11	1.420806425e-13	2.282498409e-12	4.049274479e-13	3.363555878e-09	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.07425914e-13	4.999999912e-15	4.999999912e-15	8.156175117e-15	3.838200916e-13	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1504.621	1747388862.351	05/16/2025_11:47:42.351	1	3	3.618825212e-05	6.818188467e-06	0.0120000001	8.984379538e-14	9.885125704e-12	1.673597242e-13	1.520031117e-13	4.999999912e-15	4.999999912e-15	2.370380368e-13	7.087102986e-14	4.999999912e-15	4.999999912e-15	1.602230176e-13	6.646422562e-12	1.967473753e-11	4.158026007e-11	2.162700297e-10	2.594885695e-10	3.522050273e-12	4.850972055e-12	3.769269619e-12	6.054630686e-10	4.281809824e-14	1.297965099e-13	4.999999912e-15	4.999999912e-15	1.459337208e-13	4.999999912e-15	4.999999912e-15	1.808548623e-11	2.413072997e-13	4.999999912e-15	4.999999912e-15	8.417927813e-13	5.320455177e-14	4.999999912e-15	4.999999912e-15	1.346250368e-11	2.652159769e-14	2.313846814e-12	6.145339229e-13	3.349515332e-09	4.999999912e-15	4.999999912e-15	1.226279684e-13	1.442610408e-13	4.999999912e-15	4.999999912e-15	1.494701986e-13	4.999999912e-15	4.999999912e-15	8.509661617e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1513.64	1747388871.370	05/16/2025_11:47:51.370	1	3	3.621465657e-05	6.839129583e-06	0.01400000043	4.999999912e-15	9.75965489e-12	3.559502953e-13	4.999999912e-15	4.999999912e-15	1.577000791e-13	1.185757222e-13	4.999999912e-15	4.999999912e-15	1.817545544e-13	4.999999912e-15	6.473766401e-12	1.987207447e-11	4.149918256e-11	2.16388088e-10	2.60594879e-10	3.614884867e-12	4.821765816e-12	3.61676444e-12	6.07613182e-10	1.02183656e-13	4.999999912e-15	4.999999912e-15	8.853154483e-14	6.471602768e-14	4.999999912e-15	4.999999912e-15	1.823719821e-11	1.021995802e-13	4.999999912e-15	1.29503816e-13	8.973510953e-13	4.999999912e-15	4.999999912e-15	6.188045952e-14	1.332715535e-11	4.999999912e-15	2.366585226e-12	7.209251642e-13	3.350307809e-09	1.955818997e-13	1.359236345e-13	4.999999912e-15	4.999999912e-15	8.658808533e-14	1.026615587e-13	4.999999912e-15	4.999999912e-15	6.995703387e-14	6.613381175e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1522.659	1747388880.389	05/16/2025_11:48:00.389	1	3	3.626538819e-05	6.776499504e-06	0.01400000043	8.82268908e-14	1.026900266e-11	4.999999912e-15	4.999999912e-15	1.579689071e-13	6.960458007e-14	4.999999912e-15	3.387334223e-14	2.457119794e-13	4.999999912e-15	4.999999912e-15	6.697996324e-12	1.986496731e-11	4.18713432e-11	2.180562259e-10	2.603741112e-10	3.373111469e-12	4.555428517e-12	3.904970097e-12	6.050017709e-10	4.999999912e-15	4.999999912e-15	1.838553452e-13	4.999999912e-15	4.999999912e-15	4.250746754e-14	1.459735382e-13	1.804265765e-11	8.13028979e-15	8.989953015e-14	3.079882947e-14	5.835736625e-13	4.999999912e-15	1.928240011e-13	2.077878885e-14	1.321992776e-11	7.486152404e-14	2.521344244e-12	4.591276361e-13	3.367677914e-09	1.057500103e-13	3.812668768e-14	4.999999912e-15	1.00174487e-13	1.368455859e-13	1.193861904e-13	4.999999912e-15	1.11883098e-13	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1531.678	1747388889.408	05/16/2025_11:48:09.408	1	3	3.626424586e-05	6.779103387e-06	0.0120000001	1.765713227e-13	9.996848835e-12	4.999999912e-15	1.360928785e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.506689738e-13	4.999999912e-15	4.999999912e-15	9.98518759e-14	6.675642678e-12	1.954611993e-11	4.145774696e-11	2.164480262e-10	2.58288918e-10	3.418508532e-12	4.73908239e-12	4.018341215e-12	6.106616324e-10	4.999999912e-15	1.706134691e-13	6.246549502e-15	4.999999912e-15	1.2889402e-14	2.181170555e-13	4.999999912e-15	1.824931525e-11	2.163169275e-13	5.676092463e-14	4.999999912e-15	7.568415296e-13	8.100657189e-14	4.999999912e-15	4.999999912e-15	1.326499067e-11	2.739521121e-13	2.340246703e-12	5.185111238e-13	3.350269173e-09	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.297141698e-13	4.999999912e-15	4.999999912e-15	6.259137089e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1540.697	1747388898.427	05/16/2025_11:48:18.427	1	3	3.622495569e-05	6.836508874e-06	0.0120000001	4.999999912e-15	9.952184042e-12	2.536132925e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.89000779e-13	4.999999912e-15	4.999999912e-15	1.268414762e-13	8.50568124e-14	6.397060832e-12	1.978566616e-11	4.182300339e-11	2.176854391e-10	2.604705063e-10	3.505219986e-12	4.923095352e-12	3.618642278e-12	6.012289555e-10	1.197366316e-13	1.06631758e-14	4.999999912e-15	4.999999912e-15	1.182232887e-13	4.999999912e-15	4.999999912e-15	1.826217476e-11	2.543301398e-13	4.999999912e-15	4.999999912e-15	8.495588131e-13	1.528291382e-14	4.999999912e-15	7.447920048e-14	1.341803404e-11	4.999999912e-15	2.42315109e-12	7.023487152e-13	3.3718075e-09	4.999999912e-15	1.805737634e-13	1.791400145e-13	4.999999912e-15	4.999999912e-15	8.787642922e-14	2.843902956e-13	4.999999912e-15	4.999999912e-15	1.099874179e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1549.716	1747388907.446	05/16/2025_11:48:27.446	1	3	3.618286792e-05	6.826030585e-06	0.0120000001	7.443305412e-15	1.008250775e-11	2.508713181e-13	4.999999912e-15	3.927167294e-14	1.172336289e-13	4.999999912e-15	4.999999912e-15	9.999725386e-14	1.187310748e-13	4.999999912e-15	6.628667233e-12	1.977497506e-11	4.122457584e-11	2.168730612e-10	2.593043003e-10	3.543832328e-12	4.716353176e-12	3.704184962e-12	6.111053885e-10	4.131072519e-14	4.999999912e-15	7.25214024e-15	1.893492551e-13	4.999999912e-15	4.999999912e-15	1.778795888e-13	1.82244983e-11	4.999999912e-15	1.448441925e-14	1.965337208e-13	7.503759441e-13	4.999999912e-15	4.086468441e-14	1.94239793e-13	1.308353252e-11	4.999999912e-15	2.587659037e-12	5.516318197e-13	3.375861146e-09	3.060569241e-14	1.549720638e-13	4.999999912e-15	3.646797355e-14	1.261704364e-13	1.776565413e-13	4.999999912e-15	4.999999912e-15	2.037978754e-13	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1558.735	1747388916.465	05/16/2025_11:48:36.465	1	3	3.615260357e-05	6.857506378e-06	0.0120000001	1.265786385e-13	1.011075945e-11	4.999999912e-15	4.999999912e-15	1.028427696e-13	4.999999912e-15	4.999999912e-15	5.489312889e-14	8.761357796e-14	4.999999912e-15	4.999999912e-15	6.654388412e-12	1.974315676e-11	4.118478822e-11	2.156775314e-10	2.576275304e-10	3.437748133e-12	4.586611906e-12	3.953214492e-12	6.093282545e-10	4.999999912e-15	4.999999912e-15	7.823072973e-14	4.999999912e-15	4.999999912e-15	1.089280711e-13	1.211783359e-13	1.783597055e-11	3.797536016e-14	2.080770723e-13	4.999999912e-15	6.006747291e-13	4.999999912e-15	1.713103672e-13	4.999999912e-15	1.308564541e-11	1.244758555e-13	2.459670922e-12	3.851403246e-13	3.342144339e-09	1.188525325e-13	4.999999912e-15	4.999999912e-15	2.003828418e-13	6.816292322e-14	4.999999912e-15	4.999999912e-15	9.083144935e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1567.754	1747388925.484	05/16/2025_11:48:45.484	1	3	3.618151095e-05	6.854878848e-06	0.0120000001	1.437771885e-13	9.863248239e-12	8.446938488e-14	1.377715487e-13	6.299560889e-14	4.999999912e-15	4.050228984e-14	1.188784043e-13	4.999999912e-15	4.999999912e-15	7.511013838e-15	6.543651471e-12	1.924688187e-11	4.117271454e-11	2.15198373e-10	2.575435143e-10	3.28854023e-12	4.801646494e-12	3.876027103e-12	6.09079287e-10	4.999999912e-15	3.709323294e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.016260982e-13	4.999999912e-15	1.776698927e-11	2.589677875e-13	7.314307715e-14	4.999999912e-15	7.23282816e-13	1.387910511e-13	4.999999912e-15	4.999999912e-15	1.347500323e-11	7.800175301e-14	2.216252789e-12	5.626594026e-13	3.337546906e-09	4.999999912e-15	4.999999912e-15	2.256496449e-14	2.577412025e-13	4.999999912e-15	4.999999912e-15	6.962251007e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1576.773	1747388934.503	05/16/2025_11:48:54.503	1	3	3.623935481e-05	6.818188467e-06	0.0120000001	4.999999912e-15	9.811670573e-12	2.768135113e-13	4.999999912e-15	4.999999912e-15	2.844716785e-14	1.474291609e-13	4.999999912e-15	4.999999912e-15	1.422200302e-13	6.704581551e-14	6.528267944e-12	2.01112859e-11	4.162993908e-11	2.164366047e-10	2.611676153e-10	3.611288569e-12	4.912922066e-12	3.667250965e-12	6.060034141e-10	1.166840333e-13	5.602217637e-14	4.999999912e-15	1.935105721e-14	1.460432524e-13	4.999999912e-15	4.999999912e-15	1.809888177e-11	2.361917628e-13	4.999999912e-15	4.999999912e-15	8.103767223e-13	4.999999912e-15	4.999999912e-15	1.162857787e-13	1.325187269e-11	4.999999912e-15	2.286779273e-12	7.706629931e-13	3.354018618e-09	4.999999912e-15	5.345742837e-14	1.320088109e-13	4.999999912e-15	4.999999912e-15	1.331079886e-13	4.896515864e-14	4.999999912e-15	4.999999912e-15	1.867287385e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1585.792	1747388943.522	05/16/2025_11:49:03.522	1	3	3.623342491e-05	6.902330369e-06	0.01400000043	4.999999912e-15	1.005044745e-11	1.160149857e-13	4.999999912e-15	1.4173775e-14	1.966372757e-13	4.999999912e-15	4.999999912e-15	1.449918609e-13	1.497549507e-13	4.999999912e-15	6.594584687e-12	2.014067385e-11	4.139793716e-11	2.169133761e-10	2.590455073e-10	3.704925689e-12	4.655269226e-12	3.573008426e-12	6.095119964e-10	1.058356283e-13	4.999999912e-15	4.999999912e-15	1.376799201e-13	4.999999912e-15	4.999999912e-15	1.641557712e-13	1.807407696e-11	4.999999912e-15	4.999999912e-15	1.679630827e-13	7.25389475e-13	4.999999912e-15	5.195999609e-14	1.733155991e-13	1.313031107e-11	4.999999912e-15	2.4247659e-12	5.32157326e-13	3.367905066e-09	4.999999912e-15	8.692658681e-14	4.999999912e-15	4.999999912e-15	1.338248631e-13	8.64964838e-14	4.999999912e-15	4.999999912e-15	1.734111715e-13	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1594.811	1747388952.541	05/16/2025_11:49:12.541	1	3	3.614267916e-05	6.844365089e-06	0.01600000076	1.895304795e-13	9.970252922e-12	4.999999912e-15	4.582491613e-14	2.010638428e-13	4.999999912e-15	4.999999912e-15	5.611575657e-14	1.589286835e-13	4.999999912e-15	4.999999912e-15	6.72814018e-12	1.957177649e-11	4.125201569e-11	2.1574037e-10	2.585879566e-10	3.450615661e-12	4.698770886e-12	3.956922463e-12	6.047426448e-10	4.999999912e-15	4.999999912e-15	1.054991191e-13	4.999999912e-15	4.999999912e-15	6.09903702e-14	6.986345367e-14	1.795184487e-11	1.028387987e-13	2.030391778e-13	4.999999912e-15	4.595618048e-13	4.999999912e-15	2.040587073e-13	4.999999912e-15	1.315818635e-11	1.524929678e-13	2.473717628e-12	3.777447105e-13	3.342111254e-09	9.466663835e-14	4.999999912e-15	4.999999912e-15	1.162678759e-13	8.73228627e-14	4.999999912e-15	4.999999912e-15	1.108834839e-13	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
