PV MassSpec-24.10.00
EXPORTED RUN DATA
Run Path and Name: C:\Pfeiffer Vacuum\data\005-15-2025\1%oxygeninar.isi
05/15/2025 14:29:43
SensorID:  RGA PrismaPro A 200 47505932
72 Bins
291 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	Analog_1	1_amu	2_amu	3_amu	4_amu	5_amu	6_amu	7_amu	8_amu	9_amu	10_amu	11_amu	12_amu	13_amu	14_amu	15_amu	16_amu	17_amu	18_amu	19_amu	20_amu	21_amu	22_amu	23_amu	24_amu	25_amu	26_amu	27_amu	28_amu	29_amu	30_amu	31_amu	32_amu	33_amu	34_amu	35_amu	36_amu	37_amu	38_amu	39_amu	40_amu	41_amu	42_amu	43_amu	44_amu	45_amu	46_amu	47_amu	48_amu	49_amu	50_amu	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11
1443.618	1747313627.476	05/15/2025_14:53:47.476	1	3	3.780907355e-05	6.883841252e-06	0.0120000001	4.999999912e-15	1.71729189e-12	1.361964876e-13	2.885520599e-13	4.999999912e-15	4.999999912e-15	8.302175137e-14	4.999999912e-15	4.999999912e-15	1.00130692e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	4.289282688e-13	4.999999912e-15	1.198921951e-11	8.344610268e-13	5.530132342e-12	4.554890753e-12	7.491581244e-10	1.042247479e-13	4.999999912e-15	4.999999912e-15	8.974425207e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.511280463e-12	4.999999912e-15	4.999999912e-15	4.999999912e-15	5.326572863e-11	4.999999912e-15	4.310089883e-14	1.31656391e-13	1.65655753e-11	4.999999912e-15	2.871954194e-12	1.047159863e-12	4.227384665e-09	4.999999912e-15	4.999999912e-15	4.238405146e-14	4.999999912e-15	4.999999912e-15	6.62314306e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	3.340325521e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1452.637	1747313636.495	05/15/2025_14:53:56.495	1	3	3.769957766e-05	6.854878848e-06	0.01600000076	4.999999912e-15	1.829676818e-12	1.246451537e-13	1.13430329e-13	4.999999912e-15	1.611091496e-13	4.999999912e-15	4.999999912e-15	5.891751117e-14	4.760712766e-14	4.999999912e-15	4.999999912e-15	1.057679741e-13	2.57167768e-13	4.999999912e-15	1.200847668e-11	8.708116693e-13	5.321939937e-12	4.563602534e-12	7.407296998e-10	1.294320554e-14	4.999999912e-15	4.999999912e-15	7.704598136e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.372001684e-12	4.999999912e-15	4.999999912e-15	1.302844144e-13	5.308018608e-11	4.999999912e-15	1.434426986e-13	1.681821593e-13	1.639830459e-11	4.999999912e-15	3.021424473e-12	9.050772284e-13	4.200344961e-09	4.999999912e-15	1.106107529e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	9.973045881e-14	4.999999912e-15	4.999999912e-15	9.303979299e-14	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1461.656	1747313645.514	05/15/2025_14:54:05.514	1	3	3.765663496e-05	6.912925983e-06	0.0120000001	1.955620182e-13	1.835678528e-12	4.999999912e-15	2.722017761e-13	1.415907864e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	7.763139632e-14	4.999999912e-15	4.999999912e-15	4.953069205e-14	6.302349322e-14	1.42737791e-13	4.999999912e-15	1.200864755e-11	7.316102476e-13	5.294552123e-12	4.747798942e-12	7.430407956e-10	4.999999912e-15	4.999999912e-15	5.783027323e-14	5.061393199e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.223322004e-12	4.999999912e-15	4.999999912e-15	1.243225629e-13	5.198971115e-11	4.999999912e-15	2.954916043e-13	4.999999912e-15	1.624634455e-11	4.999999912e-15	3.100704589e-12	7.724869464e-13	4.222705297e-09	7.576758502e-14	3.642018056e-14	4.999999912e-15	4.999999912e-15	9.977424702e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.281617228e-13	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1470.675	1747313654.533	05/15/2025_14:54:14.533	1	3	3.772683704e-05	6.894400485e-06	0.0120000001	1.284644049e-13	1.704701159e-12	4.999999912e-15	3.529674654e-13	1.305353124e-13	4.999999912e-15	4.999999912e-15	1.012876306e-13	9.052261436e-15	4.999999912e-15	4.999999912e-15	1.243544113e-13	4.999999912e-15	1.242269905e-13	5.607795857e-14	1.201409632e-11	5.463112601e-13	5.374999057e-12	4.789360748e-12	7.410923542e-10	4.999999912e-15	4.999999912e-15	5.303529426e-14	4.999999912e-15	4.999999912e-15	5.276450121e-14	3.495462383e-14	2.073961228e-12	4.999999912e-15	1.798867858e-13	4.999999912e-15	5.212285464e-11	4.999999912e-15	3.014176094e-13	4.999999912e-15	1.655712373e-11	4.634464199e-14	2.984892498e-12	6.830393456e-13	4.218993599e-09	6.644846077e-14	4.999999912e-15	4.999999912e-15	1.07866732e-13	1.175522624e-13	4.999999912e-15	4.999999912e-15	1.555174175e-14	6.753170072e-14	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1479.694	1747313663.552	05/15/2025_14:54:23.552	1	3	3.779401595e-05	6.944786492e-06	0.01400000043	1.234384367e-13	1.510520983e-12	4.999999912e-15	5.106197583e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.116275498e-13	4.999999912e-15	4.999999912e-15	6.513421801e-14	2.760289284e-14	4.999999912e-15	1.879235293e-13	1.286953535e-13	1.182980797e-11	6.195180003e-13	5.532539704e-12	4.813614351e-12	7.416486314e-10	4.999999912e-15	8.093689835e-14	4.999999912e-15	1.233428642e-13	4.999999912e-15	7.462858998e-14	4.999999912e-15	2.051507618e-12	5.317071111e-14	1.149636349e-13	4.999999912e-15	5.24041123e-11	1.404199158e-13	2.146861383e-13	4.999999912e-15	1.638279269e-11	7.712960045e-14	2.892553601e-12	7.199573511e-13	4.281439203e-09	2.09281648e-14	4.999999912e-15	4.999999912e-15	1.973063504e-13	4.999999912e-15	4.999999912e-15	2.542044808e-14	8.012446501e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1488.713	1747313672.571	05/15/2025_14:54:32.571	1	3	3.778270548e-05	6.78430888e-06	0.01000000071	4.999999912e-15	1.44410059e-12	8.730098892e-14	5.028061301e-13	4.999999912e-15	4.999999912e-15	1.415270624e-13	5.107589698e-14	4.999999912e-15	4.999999912e-15	5.372030674e-14	4.999999912e-15	4.999999912e-15	4.546971252e-13	4.139039372e-14	1.165217922e-11	6.565156405e-13	5.609266957e-12	4.732649168e-12	7.472900632e-10	3.589451869e-14	1.521046743e-13	4.999999912e-15	4.999999912e-15	8.349367747e-14	1.128249241e-14	4.999999912e-15	2.206388284e-12	1.777043681e-13	4.999999912e-15	4.999999912e-15	5.298767675e-11	1.314114562e-13	2.939502483e-14	4.999999912e-15	1.689614941e-11	4.999999912e-15	2.815412183e-12	9.100434165e-13	4.233865702e-09	4.999999912e-15	4.999999912e-15	1.212161881e-13	1.300414583e-13	4.999999912e-15	4.999999912e-15	1.841879242e-13	4.999999912e-15	4.999999912e-15	3.009594798e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1497.732	1747313681.590	05/15/2025_14:54:41.590	1	3	3.771868069e-05	6.865393971e-06	0.01600000076	4.999999912e-15	1.755870948e-12	2.089453014e-13	3.219694476e-13	4.999999912e-15	1.038543505e-13	1.49016216e-13	4.999999912e-15	4.999999912e-15	1.617125216e-13	4.468992586e-14	4.999999912e-15	4.999999912e-15	2.860470378e-13	2.38692597e-14	1.200353532e-11	8.857200997e-13	5.413520326e-12	4.638344396e-12	7.46818829e-10	1.603425238e-13	4.999999912e-15	4.999999912e-15	6.79478785e-14	9.963290094e-14	4.999999912e-15	4.999999912e-15	2.352739965e-12	5.582506164e-14	4.999999912e-15	4.341551397e-14	5.226303071e-11	4.999999912e-15	7.882815901e-14	1.006842518e-13	1.655590248e-11	4.999999912e-15	2.935989125e-12	1.10015534e-12	4.289641087e-09	4.999999912e-15	1.049057556e-13	8.491346054e-14	4.999999912e-15	4.999999912e-15	8.08034805e-14	7.514829552e-14	4.999999912e-15	4.999999912e-15	1.421503431e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1506.751	1747313690.609	05/15/2025_14:54:50.609	1	3	3.769669638e-05	6.902330369e-06	0.0120000001	4.999999912e-15	1.777902044e-12	2.657737989e-14	2.174997649e-13	9.197632619e-15	1.608204265e-13	4.999999912e-15	4.999999912e-15	2.129915439e-13	1.419432605e-13	4.999999912e-15	1.69078144e-14	1.857351621e-13	3.213800482e-13	4.999999912e-15	1.21073377e-11	9.889791893e-13	5.181099039e-12	4.659276871e-12	7.445852268e-10	1.331498253e-13	4.999999912e-15	4.999999912e-15	1.801755088e-13	7.971013715e-15	4.999999912e-15	1.202942233e-13	2.389219898e-12	4.999999912e-15	4.999999912e-15	1.04395984e-13	5.268105743e-11	4.999999912e-15	1.966791259e-13	6.577443668e-13	1.629290973e-11	4.999999912e-15	3.037591446e-12	8.714309656e-13	4.235950701e-09	4.999999912e-15	1.150372928e-13	4.999999912e-15	4.999999912e-15	7.390573884e-14	1.988297222e-13	4.999999912e-15	4.999999912e-15	8.432405436e-14	2.010976157e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1515.77	1747313699.628	05/15/2025_14:54:59.628	1	3	3.769601972e-05	6.904983366e-06	0.0120000001	9.959307006e-14	1.868440732e-12	4.999999912e-15	2.40861286e-13	2.092718631e-13	1.216860407e-14	4.999999912e-15	4.999999912e-15	1.619275731e-13	4.999999912e-15	4.999999912e-15	1.541696187e-13	1.149974755e-13	2.093196493e-13	4.999999912e-15	1.205052291e-11	8.055359765e-13	5.029691941e-12	4.900578207e-12	7.411795067e-10	4.999999912e-15	4.999999912e-15	9.425646434e-14	4.461823299e-14	4.999999912e-15	3.176263777e-14	1.625010619e-13	2.101880735e-12	4.999999912e-15	1.382394904e-13	1.630904613e-13	5.294031186e-11	4.999999912e-15	4.999999912e-15	7.837413579e-14	1.640090667e-11	9.962490495e-14	3.167127151e-12	7.538269054e-13	4.211499149e-09	6.985153422e-14	4.004628795e-14	4.999999912e-15	3.924979238e-14	1.434964344e-13	4.999999912e-15	4.999999912e-15	4.582893445e-14	9.822305865e-14	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1524.789	1747313708.647	05/15/2025_14:55:08.647	1	3	3.778361497e-05	6.807738828e-06	0.0120000001	1.64687464e-13	1.538229505e-12	4.999999912e-15	4.574669636e-13	1.538868588e-13	4.999999912e-15	4.999999912e-15	1.857948745e-13	4.017771359e-14	4.999999912e-15	4.999999912e-15	2.153293006e-13	4.999999912e-15	1.643848089e-13	7.861707162e-14	1.226426165e-11	6.052665964e-13	5.177989114e-12	4.890737555e-12	7.47358897e-10	4.999999912e-15	4.999999912e-15	1.074824366e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.774811851e-14	1.97852173e-12	4.999999912e-15	2.47014296e-13	4.999999912e-15	5.23765406e-11	1.045194476e-13	3.021165403e-13	4.999999912e-15	1.662050879e-11	1.433252117e-13	2.998622618e-12	7.267177311e-13	4.206472504e-09	6.722703991e-14	4.999999912e-15	4.999999912e-15	2.319444008e-13	4.157957344e-14	4.999999912e-15	4.999999912e-15	1.132172698e-13	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1533.808	1747313717.666	05/15/2025_14:55:17.666	1	3	3.784068394e-05	6.958112408e-06	0.01000000071	8.710983053e-14	1.461543993e-12	4.999999912e-15	4.807110656e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.12295332e-13	4.999999912e-15	4.999999912e-15	8.346181548e-14	4.999999912e-15	4.999999912e-15	2.797367372e-13	7.938371098e-14	1.187529849e-11	5.878091525e-13	5.316662475e-12	4.810658816e-12	7.482968689e-10	4.999999912e-15	4.070539478e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.249279136e-13	4.999999912e-15	2.125861336e-12	1.236375775e-13	5.709747453e-14	4.999999912e-15	5.227005981e-11	1.376879161e-13	4.481537483e-14	4.999999912e-15	1.670390389e-11	5.018381544e-14	2.815985943e-12	8.189869139e-13	4.211629268e-09	9.737246816e-15	4.999999912e-15	1.136212706e-14	1.876606645e-13	4.999999912e-15	4.999999912e-15	1.368436207e-13	1.24035805e-13	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1542.827	1747313726.685	05/15/2025_14:55:26.685	1	3	3.783761349e-05	6.897043022e-06	0.0120000001	4.999999912e-15	1.568074663e-12	1.078249496e-13	6.151193378e-13	4.999999912e-15	4.999999912e-15	1.494025308e-13	4.999999912e-15	4.999999912e-15	1.028485023e-14	1.224647147e-13	4.999999912e-15	4.999999912e-15	4.402704872e-13	2.756902508e-14	1.185691996e-11	7.140453593e-13	5.454830598e-12	4.572365923e-12	7.489598941e-10	4.999999912e-15	8.428021193e-14	4.999999912e-15	4.999999912e-15	2.693181236e-14	4.999999912e-15	4.999999912e-15	2.183837096e-12	7.870467516e-14	4.999999912e-15	4.999999912e-15	5.305881429e-11	1.003058991e-13	4.999999912e-15	4.999999912e-15	1.668085982e-11	4.999999912e-15	2.73057423e-12	8.517133396e-13	4.256909936e-09	4.999999912e-15	4.999999912e-15	1.205530765e-13	1.086214316e-13	4.999999912e-15	4.999999912e-15	1.424729339e-13	4.999999912e-15	4.999999912e-15	2.96399461e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1551.846	1747313735.704	05/15/2025_14:55:35.704	1	3	3.78097684e-05	6.907622719e-06	0.01600000076	4.999999912e-15	1.816498557e-12	1.349797823e-13	2.605727591e-13	4.999999912e-15	8.170950082e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.82037355e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	4.732078986e-13	4.999999912e-15	1.211356449e-11	7.793846948e-13	5.425083559e-12	4.425978681e-12	7.486911646e-10	1.35441788e-13	4.999999912e-15	4.999999912e-15	7.522967167e-15	1.153538799e-13	4.999999912e-15	4.999999912e-15	2.331359931e-12	9.542530882e-14	4.999999912e-15	4.999999912e-15	5.301720868e-11	4.999999912e-15	4.220282706e-14	1.233030334e-13	1.657663937e-11	4.999999912e-15	2.987696462e-12	1.019578953e-12	4.256453412e-09	4.999999912e-15	1.297106953e-14	8.664783843e-14	4.999999912e-15	4.999999912e-15	6.151012317e-14	8.415062267e-15	4.999999912e-15	4.999999912e-15	1.92057416e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1560.865	1747313744.723	05/15/2025_14:55:44.723	1	3	3.775426376e-05	6.820809631e-06	0.0120000001	4.999999912e-15	1.92318275e-12	1.942716821e-13	1.347089757e-13	4.999999912e-15	1.899386952e-13	1.298700053e-14	4.999999912e-15	4.895718976e-14	2.664828807e-13	4.999999912e-15	4.999999912e-15	1.951000125e-13	3.307130774e-13	4.999999912e-15	1.211166757e-11	9.32457128e-13	5.249023004e-12	4.62760559e-12	7.464198148e-10	1.514515103e-13	4.999999912e-15	4.999999912e-15	1.54159644e-13	5.943920215e-14	4.999999912e-15	4.999999912e-15	2.284477729e-12	4.999999912e-15	4.999999912e-15	1.012079553e-13	5.316801166e-11	4.999999912e-15	1.431837911e-13	1.988595378e-13	1.666780602e-11	4.999999912e-15	3.041603861e-12	1.110492124e-12	4.220013672e-09	4.999999912e-15	1.272059037e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	8.631329429e-14	2.791350321e-14	4.999999912e-15	9.072594293e-14	1.172177183e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1569.884	1747313753.742	05/15/2025_14:55:53.742	1	3	3.777194797e-05	6.897043022e-06	0.01400000043	2.166692661e-14	1.892419598e-12	4.999999912e-15	2.164125541e-13	1.644166574e-13	1.354875684e-13	4.999999912e-15	4.999999912e-15	1.215009267e-13	5.207748973e-14	4.999999912e-15	6.287812203e-14	1.797732698e-13	2.219243669e-13	4.999999912e-15	1.193879197e-11	9.924479858e-13	5.098609469e-12	4.633051755e-12	7.460753682e-10	2.053588013e-14	4.999999912e-15	1.03565431e-14	1.610235383e-13	4.999999912e-15	4.999999912e-15	1.709161512e-13	2.335069638e-12	4.999999912e-15	4.999999912e-15	1.882003125e-13	5.323416014e-11	4.999999912e-15	2.64505567e-13	1.6629642e-13	1.626217737e-11	4.999999912e-15	3.192364342e-12	1.007501916e-12	4.284083754e-09	4.999999912e-15	1.595579951e-13	4.999999912e-15	4.999999912e-15	1.337034053e-13	9.561448177e-14	4.999999912e-15	4.999999912e-15	4.969736645e-13	3.810679935e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1578.903	1747313762.761	05/15/2025_14:56:02.761	1	3	3.783993452e-05	6.807738828e-06	0.01400000043	6.975396958e-14	1.834698843e-12	4.999999912e-15	2.86180476e-13	2.027863283e-13	1.236136573e-13	4.999999912e-15	6.207563624e-14	1.553145904e-13	4.999999912e-15	4.999999912e-15	9.145076596e-14	1.24872145e-13	1.98548941e-13	4.999999912e-15	1.228136343e-11	7.610411867e-13	5.049714119e-12	4.740797165e-12	7.473182628e-10	4.999999912e-15	4.999999912e-15	1.181177823e-13	4.310288427e-14	4.999999912e-15	2.333360962e-14	1.686480816e-13	2.0259237e-12	4.999999912e-15	2.06816633e-13	1.102164353e-13	5.302434533e-11	4.999999912e-15	3.746722171e-13	7.254172442e-14	1.653317414e-11	7.314707515e-14	3.071815372e-12	8.412333872e-13	4.252991292e-09	5.125909327e-14	7.754377246e-14	4.999999912e-15	3.513783367e-14	1.870633097e-13	6.414654371e-14	4.999999912e-15	1.683412253e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1587.922	1747313771.780	05/15/2025_14:56:11.780	1	3	3.786890738e-05	6.936815225e-06	0.01400000043	1.675847639e-13	1.696875604e-12	4.999999912e-15	4.013113626e-13	2.696965101e-14	4.999999912e-15	4.999999912e-15	1.215148723e-13	3.800922793e-14	4.999999912e-15	4.999999912e-15	1.989352015e-13	4.999999912e-15	1.810297924e-13	4.999999912e-15	1.209242081e-11	6.306730312e-13	5.304010703e-12	4.922515954e-12	7.4864831e-10	4.999999912e-15	2.980520561e-14	1.295595982e-13	4.999999912e-15	4.999999912e-15	5.693419369e-14	7.364489335e-14	1.978838534e-12	4.999999912e-15	1.900143319e-13	4.999999912e-15	5.320075977e-11	4.999999912e-15	2.657620218e-13	3.826412386e-14	1.620200675e-11	4.850716454e-14	3.087829038e-12	7.297106712e-13	4.277448173e-09	8.812537559e-14	4.999999912e-15	4.999999912e-15	1.831325483e-13	8.334632084e-14	4.999999912e-15	4.999999912e-15	8.724919116e-14	2.185609278e-14	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1596.941	1747313780.799	05/15/2025_14:56:20.799	1	3	3.789332186e-05	6.963447049e-06	0.0120000001	1.767823897e-13	1.667872763e-12	4.999999912e-15	5.329956311e-13	2.711900664e-14	4.999999912e-15	3.645405511e-14	1.659339712e-13	4.999999912e-15	4.999999912e-15	8.580551498e-14	3.401675507e-14	4.999999912e-15	2.093435559e-13	1.177135375e-13	1.213323886e-11	5.855968379e-13	5.28550554e-12	4.925835781e-12	7.547842906e-10	4.999999912e-15	1.140974251e-13	7.769710575e-14	4.999999912e-15	4.999999912e-15	3.804704625e-14	4.999999912e-15	1.954455478e-12	7.941757197e-14	1.4740726e-13	4.999999912e-15	5.307362883e-11	1.30107188e-13	2.691133178e-13	4.999999912e-15	1.660917064e-11	1.925850701e-13	3.067062446e-12	7.307679852e-13	4.267918019e-09	1.292947411e-13	4.999999912e-15	4.999999912e-15	2.46540337e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.266344072e-13	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1605.96	1747313789.818	05/15/2025_14:56:29.818	1	3	3.780525367e-05	6.883841252e-06	0.01400000043	5.603814125e-14	1.505694224e-12	4.999999912e-15	4.073926526e-13	4.999999912e-15	4.999999912e-15	6.906896387e-14	7.061419591e-14	4.999999912e-15	4.999999912e-15	5.597801411e-13	4.999999912e-15	4.999999912e-15	3.249543375e-13	1.36548921e-13	1.211647102e-11	5.651167468e-13	5.294097626e-12	4.851878014e-12	7.448027195e-10	4.999999912e-15	9.994151231e-14	7.148632814e-15	4.999999912e-15	2.245745907e-14	8.270513723e-14	4.999999912e-15	1.936683452e-12	7.023185202e-14	8.224317223e-14	4.999999912e-15	5.238839917e-11	1.775689513e-13	1.57560732e-13	4.999999912e-15	1.692056217e-11	1.284723467e-13	2.71174706e-12	8.606361609e-13	4.263641884e-09	2.025910364e-14	4.999999912e-15	8.343369398e-15	2.698202447e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	7.298775842e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1614.979	1747313798.837	05/15/2025_14:56:38.837	1	3	3.773844219e-05	6.918217878e-06	0.01400000043	4.999999912e-15	1.582551147e-12	1.228748955e-13	3.78935544e-13	4.999999912e-15	4.999999912e-15	7.739444394e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.102423139e-13	4.999999912e-15	4.999999912e-15	3.701102467e-13	3.763287425e-14	1.16354721e-11	5.702880659e-13	5.355470407e-12	4.651471482e-12	7.399647006e-10	2.826596379e-14	4.841755523e-14	4.999999912e-15	4.999999912e-15	1.269530135e-13	4.999999912e-15	4.999999912e-15	2.037228025e-12	1.124725719e-13	4.999999912e-15	4.999999912e-15	5.303960743e-11	1.296611066e-13	4.999999912e-15	4.999999912e-15	1.647172676e-11	5.126903405e-14	2.842495336e-12	9.312963812e-13	4.21155022e-09	4.999999912e-15	4.999999912e-15	6.982763434e-14	1.246112724e-13	4.999999912e-15	4.999999912e-15	1.734848837e-13	4.999999912e-15	4.999999912e-15	3.877985173e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1623.998	1747313807.856	05/15/2025_14:56:47.856	1	3	3.779888721e-05	6.897043022e-06	0.01400000043	4.999999912e-15	1.782250996e-12	1.011143616e-13	3.766734646e-13	4.999999912e-15	1.606349873e-14	4.304911462e-14	4.999999912e-15	4.999999912e-15	8.714365763e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	4.187448999e-13	4.999999912e-15	1.199272018e-11	7.424447342e-13	5.278544095e-12	4.649830434e-12	7.435891902e-10	4.999999912e-15	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.473435767e-13	4.999999912e-15	4.999999912e-15	2.422721095e-12	6.29617479e-14	4.999999912e-15	4.999999912e-15	5.272681944e-11	4.999999912e-15	1.888312911e-14	1.760871722e-14	1.648062936e-11	4.999999912e-15	2.904447299e-12	9.931209501e-13	4.260889863e-09	4.999999912e-15	4.999999912e-15	5.572948244e-14	4.999999912e-15	4.999999912e-15	8.45151992e-14	4.590059344e-14	4.999999912e-15	4.999999912e-15	6.120943325e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1633.017	1747313816.875	05/15/2025_14:56:56.875	1	3	3.786863454e-05	6.926183232e-06	0.0120000001	4.999999912e-15	1.892548835e-12	1.117058919e-13	1.653425931e-13	4.999999912e-15	1.222038421e-13	4.468791331e-14	4.999999912e-15	4.999999912e-15	1.027213254e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	3.652177302e-13	4.999999912e-15	1.213921064e-11	8.769406642e-13	5.178548562e-12	4.564777376e-12	7.492822474e-10	1.172814287e-13	4.999999912e-15	4.999999912e-15	9.163396225e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.27824877e-12	4.999999912e-15	4.999999912e-15	5.818071448e-14	5.297592573e-11	4.999999912e-15	4.452863046e-14	1.520091019e-13	1.654383922e-11	4.999999912e-15	3.024495151e-12	1.043792765e-12	4.255567898e-09	4.999999912e-15	4.798546001e-14	1.293920754e-14	4.999999912e-15	4.999999912e-15	1.410172977e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.183328338e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1642.036	1747313825.894	05/15/2025_14:57:05.894	1	3	3.787220703e-05	7.003594419e-06	0.01400000043	4.999999912e-15	1.868351177e-12	8.462834925e-15	1.530604392e-13	4.999999912e-15	1.175044626e-13	4.999999912e-15	4.999999912e-15	1.117536917e-13	4.999999912e-15	4.999999912e-15	7.682263571e-15	9.880249017e-14	4.16528628e-13	4.999999912e-15	1.210935952e-11	7.830325472e-13	4.933830688e-12	4.479566891e-12	7.445931649e-10	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.271991867e-13	4.999999912e-15	4.999999912e-15	9.171359689e-14	2.335278672e-12	4.999999912e-15	4.999999912e-15	2.357695744e-13	5.24791044e-11	4.999999912e-15	1.879314711e-13	1.790902902e-13	1.654216694e-11	4.999999912e-15	3.03424408e-12	9.839273493e-13	4.23918145e-09	4.999999912e-15	3.208718014e-14	4.999999912e-15	4.999999912e-15	3.621309795e-14	1.095393985e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1651.055	1747313834.913	05/15/2025_14:57:14.913	1	3	3.782410204e-05	6.910277534e-06	0.01400000043	1.486737166e-13	1.940715817e-12	4.999999912e-15	1.871927364e-13	1.370925129e-13	1.372972645e-14	4.999999912e-15	4.999999912e-15	1.029224449e-13	4.999999912e-15	4.999999912e-15	5.126106516e-14	2.109126404e-13	1.701634168e-13	4.999999912e-15	1.231577427e-11	6.034784217e-13	4.903509456e-12	4.441775073e-12	7.480714381e-10	4.999999912e-15	4.999999912e-15	5.537104521e-14	4.83777108e-14	4.999999912e-15	4.999999912e-15	8.984382249e-14	2.167703734e-12	4.999999912e-15	1.608737828e-14	4.046047351e-14	5.263107658e-11	4.999999912e-15	2.45417239e-13	7.741830994e-14	1.640879446e-11	4.999999912e-15	3.115210997e-12	8.172764765e-13	4.244936402e-09	4.999999912e-15	1.141850015e-13	4.999999912e-15	4.999999912e-15	8.565418069e-14	2.841727775e-14	4.999999912e-15	4.999999912e-15	7.896354198e-14	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
